time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0323154045725,0.0854143638865,12.0499741875,0.0522998083684,6.19965021128,0.0,0.246945159925,0.250818489518,3.14977160643,0.064629670827,-0.174802130477,0.0,455.11306907007764,456.13324056078085,456.6100454721742,454.4423632747486
1.3800000000000008,0.0489755673634,0.101603641881,12.2427909377,0.0563482842755,6.18946995974,0.0,0.309456602658,0.289218966078,3.27695954977,0.0726285719856,-0.161007238402,0.0,455.2856675162082,456.36109935436366,455.8511298719695,456.4931461628048
1.4400000000000008,0.069530250184,0.1201412282,12.4424612833,0.0604268473254,6.17951360298,0.0,0.376669906289,0.329108950665,3.37827661443,0.0565118818882,-0.178270950663,0.0,449.8587703242538,448.4323118357813,449.54997797678186,448.2454737508318
1.5000000000000009,0.0940724073281,0.141004380052,12.6457783745,0.0635706200075,6.16880777171,0.0,0.442359334873,0.366612440757,3.39874722904,0.0425420329397,-0.178751102635,0.0,424.28099877120974,424.20738193589534,424.26906826929365,423.0697900377599
1.560000000000001,0.122768204444,0.164179919261,12.8504420571,0.0660776030625,6.15852400725,0.0,0.515106728202,0.406119187381,3.42313949004,0.0402206151906,-0.159721960446,0.0,424.3051950791792,425.905797534324,426.4732522501853,426.2759321186674
1.620000000000001,0.156138887341,0.189835360653,13.0575211062,0.0690230996535,6.14923193679,0.0,0.598122235755,0.449297772885,3.47914936584,0.0626400279549,-0.146604759152,0.0,437.21069559776623,438.2790492576554,434.52313363075996,436.40009665435656
1.680000000000001,0.194895762583,0.218257326855,13.2696018015,0.0729891702853,6.14048970475,0.0,0.694626475535,0.498462774547,3.58965678335,0.0722506235086,-0.143962391707,0.0,454.42602963545835,454.61845244146434,454.3650276152859,455.1380055979282
1.740000000000001,0.239239749997,0.24951644789,13.4856342507,0.077391671348,6.13138660926,0.0,0.784280096564,0.543881972724,3.61115128559,0.0755328005503,-0.175481985347,0.0,428.9412368650679,426.2322030796823,426.82983919613815,427.1142965604925
1.8000000000000012,0.289294862708,0.283661075408,13.7039577759,0.0825292549719,6.12186312406,0.0,0.8851264965,0.594703673991,3.66586712142,0.10057619788,-0.137357300135,0.0,436.9719400326435,440.1131507091732,438.02082708480873,440.10457173555085
1.8600000000000012,0.34622456509,0.321286721562,13.9294570943,0.0894441014128,6.11309899535,0.0,1.01336830764,0.660160684181,3.84985070785,0.134805605859,-0.1757317319,0.0,480.3441516790265,477.4054313360254,479.224686749024,481.8297812560062
1.9200000000000013,0.409932027476,0.362413674827,14.1594727823,0.0976435181869,6.10285609869,0.0,1.11106644572,0.711393539602,3.81714385742,0.140120244634,-0.162216513186,0.0,412.8018261115374,413.96232291184384,411.59430200948583,412.0832956602867
1.9800000000000013,0.4807281331,0.407318254092,14.3932072203,0.10600013223,6.09292765159,0.0,1.24975661525,0.786259333839,3.97304254687,0.137536556486,-0.172937237837,0.0,474.17845343513295,473.3296922204663,474.0139489029857,473.8320270841565
2.0400000000000014,0.559637354651,0.456657921571,14.6340322683,0.114037395978,6.08297813854,0.0,1.38146314221,0.859132148692,4.0537439597,0.125614290291,-0.154462609887,0.0,452.08441498083874,453.54468622960945,452.91559172347206,451.9717291291881
2.1000000000000014,0.646646700991,0.510525469271,14.8796605249,0.121156856067,6.0739348382,0.0,1.51964900784,0.937103646579,4.13314421593,0.0987450786816,-0.14413692039,0.0,453.5064596875399,454.3142292075618,454.6368062739642,452.4906225073254
2.1600000000000015,0.741905042018,0.569077424332,15.1289852223,0.12684730641,6.06487521932,0.0,1.65636586313,1.01510235211,4.17710250957,0.0855986896731,-0.17045823462,0.0,444.8952524895333,442.71246084639637,444.5277616500011,443.4566454829367
2.2200000000000015,0.846270833645,0.632823538616,15.3841306787,0.13158681604,6.05439256409,0.0,1.82343174354,1.1101689235,4.32663677207,0.0605659979473,-0.184952936967,0.0,479.60630489124,478.4768473105982,478.455531139314,476.5500391486613
2.2800000000000016,0.959876114775,0.70179245709,15.6438919761,0.135302921685,6.04342069158,0.0,1.96430906706,1.18904403815,4.33157612913,0.0645404333329,-0.178990165856,0.0,433.6884221432977,434.15574146778806,435.3585161562611,435.69381287550937
2.3400000000000016,1.08311925892,0.776098701819,15.9078925663,0.139016000705,6.03261074397,0.0,2.14472958554,1.28807328285,4.46729827569,0.0559624934713,-0.182623395839,0.0,478.0185805257792,477.7127048774229,477.55497688981393,476.9025992456344
2.4000000000000017,1.21526256532,0.855251173266,16.171693087,0.142508707634,6.02159654571,0.0,2.26084171256,1.35057663316,4.32619735634,0.0623667249211,-0.185530540858,0.0,387.31097048903064,386.9992697784758,385.70820266528307,386.3155669030588
2.4600000000000017,1.35594969232,0.93895131942,16.4322460619,0.146410148186,6.01051715489,0.0,2.42960671811,1.43966147407,4.35816980126,0.0698673281029,-0.182965927248,0.0,446.78334994109673,446.9595710238067,447.1206359951765,447.73443818260154
2.520000000000002,1.50679024516,1.02796908188,16.6940494512,0.150220497472,5.99913508028,0.0,2.59926329297,1.52784274315,4.36794289932,0.0460713673981,-0.208635124271,0.0,442.612197611944,440.4581252027595,442.3540542983087,440.3927076041144
2.580000000000002,1.66845934664,1.12255605533,16.9578727918,0.153235934518,5.98639954241,0.0,2.79070054391,1.62516458889,4.42518864726,0.057531910576,-0.220706452034,0.0,460.1309313248282,459.13114595890323,457.0474598022614,457.9615752905485
2.640000000000002,1.84144235584,1.22282079968,17.2237226429,0.156898337838,5.97284972818,0.0,2.97641331509,1.71716076377,4.43564613722,0.0672641316028,-0.238775241891,0.0,446.85040837725813,445.32383945169056,444.3908567280233,445.1906469150524
2.700000000000002,2.02670213299,1.3290895748,17.4928467372,0.160532086251,5.95835563923,0.0,3.20004597368,1.82528199663,4.5337461701,0.0417354685531,-0.247823847433,0.0,475.35808519537716,474.6097252964605,477.43732065353714,475.4875140845798
2.760000000000002,2.22512819881,1.44163659473,17.7661694962,0.163570322543,5.94332445553,0.0,3.41527401885,1.92632819425,4.57583739471,0.0642220226589,-0.256530816807,0.0,460.27054049754054,459.5200375459711,460.9160516273416,462.69151213831987
2.820000000000002,2.4360881821,1.55998496382,18.0401018276,0.167487532308,5.92899217572,0.0,3.61775927098,2.01876932522,4.55435532609,0.0673346890631,-0.216777115904,0.0,440.41021533788705,443.62727581251005,442.4556753588223,442.7150708532542
2.880000000000002,2.66099836768,1.68463478963,18.3168233648,0.172102124413,5.9157370421,0.0,3.8801122774,2.13636488919,4.66799643355,0.0912749622237,-0.230830739565,0.0,488.134466771048,487.0405341891389,488.16544020074645,489.952810549464
2.940000000000002,2.89923531163,1.81522574208,18.5934309694,0.177609068699,5.90239318083,0.0,4.06198832409,2.2169519438,4.55184763612,0.0927777393685,-0.20938980627,0.0,412.76777159221905,414.602457733312,415.17428837591825,415.3138817501119
3.000000000000002,3.14973532895,1.95123090936,18.8658747977,0.182978977024,5.88978667845,0.0,4.28875933508,2.31680322585,4.52861548958,0.0819719475258,-0.211582985138,0.0,447.71749920903386,447.4958385089241,449.9650608833477,449.095795087363
3.0600000000000023,3.41299895844,2.09283823087,19.1343866457,0.187943093826,5.87678396213,0.0,4.48745769809,2.40365896409,4.42125833928,0.0842189009274,-0.229675263482,0.0,421.6938044087733,420.07782546043615,421.051420813132,421.25179213593145
3.1200000000000023,3.69042032151,2.24060053718,19.4010556902,0.192500683124,5.86296097256,0.0,4.76067182189,2.52186722541,4.466105819,0.049284165953,-0.231835002592,0.0,475.7933580988473,475.57896222000676,476.2080482505043,473.531513156513
3.1800000000000024,3.98312591857,2.39492711481,19.667349436,0.196020602373,5.84940544314,0.0,4.99692212065,2.62236774155,4.40938433167,0.0728092040938,-0.216171231724,0.0,443.63410008170547,444.86773214458276,443.2795321059594,445.2112495382139
3.2400000000000024,4.28916989824,2.55488347278,19.9279845514,0.200541385081,5.83623452315,0.0,5.20524203273,2.70965633492,4.27793580478,0.0799884346132,-0.22720413773,0.0,418.575579225139,417.56282148542414,420.1620109059905,420.78892317387607
3.3000000000000025,4.60720482188,2.71983786556,20.1793032327,0.205750488969,5.82303309175,0.0,5.39664270247,2.78901805493,4.09908245032,0.0978204151105,-0.208577864975,0.0,401.1533876139161,402.78773802705507,401.8557525041067,403.47631221606497
3.3600000000000025,4.93925954289,2.89058476316,20.4245410601,0.211471097043,5.81058620954,0.0,5.67231580084,2.90269572905,4.07416319967,0.0898663425003,-0.205282722096,0.0,459.7955612369197,460.0158646209019,461.0153311167669,460.3936330659376
3.4200000000000026,5.28613938245,3.06743813653,20.6645787259,0.217029034687,5.79844963974,0.0,5.89088849562,2.99259701203,3.92655615429,0.0976548668851,-0.196863396513,0.0,418.792056533643,419.4810542368005,417.44043675688425,418.1275199209935
3.4800000000000026,5.64808537144,3.25047937987,20.8990585738,0.223526372673,5.78743593366,0.0,6.17425511251,3.10893470169,3.88811661645,0.123831938623,-0.165295792957,0.0,458.855807291964,461.3232363724635,459.4800747389759,461.5606921926915
3.5400000000000027,6.02689148007,3.44046567868,21.1306385227,0.230582966868,5.77781821005,0.0,6.45273791832,3.22418894987,3.83003583202,0.100734598814,-0.151819953095,0.0,456.1645458966157,457.21585296278596,456.9996910941313,455.1661932711883
3.6000000000000028,6.42112720884,3.63687264318,21.3562286627,0.236847717058,5.76929325276,0.0,6.68863391772,3.32291577452,3.68909165412,0.110901285132,-0.127539919001,0.0,426.9458661670529,428.99287615740775,428.10513007218196,428.97946212903963
3.660000000000003,6.83073572296,3.83974426497,21.5753012973,0.243121606235,5.76221379511,0.0,6.96486567217,3.43965824521,3.61237343497,0.0872390472048,-0.10366043693,0.0,453.3881070558341,455.29059053731504,454.19852275381675,452.30536713744954
3.720000000000003,7.25644021153,4.04946441999,21.7888355283,0.24907862206,5.75572093497,0.0,7.22513914367,3.55115776843,3.50475521717,0.11631341548,-0.119369357603,0.0,445.8279236462473,444.53172656155243,442.6844148440032,445.0791779656826
3.780000000000003,7.6964953064,4.26538468946,21.9937143047,0.255936591405,5.74876571369,0.0,7.44342816604,3.64644568303,3.3242792641,0.109936736655,-0.109792670733,0.0,417.4519223935952,418.2740081911936,418.4224520118831,417.8792945876979
3.840000000000003,8.15118355663,4.48772746497,22.190203228,0.262517677306,5.7423368332,0.0,7.71260646415,3.76514253277,3.22452449259,0.109176453426,-0.102327399018,0.0,449.49620346680496,450.0909965788567,450.48324681784527,450.4321899612863
3.900000000000003,8.62408173128,4.71813831973,22.3839283035,0.268683666467,5.73610900679,0.0,8.0500184245,3.91524520082,3.23135085503,0.0851480221512,-0.106908919683,0.0,491.2912114398953,490.94303703310095,491.14250949829295,489.364526310365
3.960000000000003,9.11446368387,4.95640241995,22.5735865557,0.273445369732,5.72960263099,0.0,8.29586103034,4.02694547458,3.09006731564,0.0641088775848,-0.111688534608,0.0,440.0128735049781,439.60637656478593,441.35630759623126,439.6208380387613
4.020000000000002,9.6214674093,5.20220654849,22.7576283387,0.277816598867,5.72277064727,0.0,8.60374206354,4.16635863064,3.04339052575,0.0862503618757,-0.118618022335,0.0,477.36396242091564,476.8241270884502,476.0282754669629,477.72366146689996
4.080000000000001,10.1440240706,5.45511673719,22.9343095226,0.283189404959,5.71549595762,0.0,8.8147940291,4.26408505169,2.84579522092,0.095432638158,-0.127091102991,0.0,421.99247118199185,421.2459472729939,422.3517792403117,423.15037518967745
4.14,10.6831632887,5.71563235997,23.1049818029,0.288625975615,5.7073064791,0.0,9.15579734781,4.41957811124,2.84145345536,0.0786138411011,-0.172253969819,0.0,498.21800775893877,494.887282005833,496.35101881132516,495.1206557468962
4.199999999999998,11.2421903952,5.98523303128,23.2743615304,0.293737703296,5.69707516624,0.0,9.47796962354,4.56681048173,2.80271887964,0.0958697935845,-0.167269473706,0.0,488.65336566372565,488.9999093390596,487.50516719568486,488.7983912950922
4.259999999999997,11.8192882387,6.26310630267,23.4393853044,0.299794265221,5.68689300501,0.0,9.75829794045,4.69548855973,2.69674458915,0.109526924799,-0.175068627993,0.0,468.2326477999937,467.5992066526777,467.7473917701434,468.8182772286742
4.319999999999996,12.410067175,6.54733653043,23.5934736441,0.306298514352,5.67631618789,0.0,9.93454858339,4.77897109999,2.43945958099,0.106060503239,-0.178816973278,0.0,410.702794678573,410.3372787722029,409.888395852819,409.5915142437846
